word,start_time,end_time
bad,185.091,185.272
"guy,",185.292,185.392
I'm,185.492,185.632
a,185.652,185.672
bad,185.692,185.892
"guy,",185.912,186.012
I'm,186.112,186.172
a,186.272,186.332
bad,186.352,186.493
"guy,",186.513,186.713
I'm,186.753,186.973
a,186.993,187.013
bad,188.174,188.274
"guy,",188.314,188.454
I'm,188.554,188.654
a,188.694,188.734
bad,188.774,188.834
"guy,",188.874,188.954
I'm,188.974,189.094
a,189.135,189.215
bad,189.235,189.375
"guy,",189.415,189.515
I'm,189.575,189.655
a,189.675,189.695
bad,189.715,189.835
"guy,",189.855,189.975
I'm,190.095,190.235
a,190.335,190.415
bad,190.476,190.556
"guy,",190.636,190.776
I'm,190.856,190.916
a,190.936,190.956
bad,190.976,191.096
"guy,",191.236,191.376
I'm,191.436,191.536
a,191.556,191.576
bad,191.596,191.676
"guy,",191.696,191.857
I'm,191.877,192.037
a,192.197,192.297
bad,192.337,192.457
"guy,",192.497,192.717
I'm,192.777,192.877
a,192.897,192.917
bad,192.937,193.078
"guy,",193.118,193.538
I'm,193.578,193.638
a,193.678,193.718
bad,193.758,193.898
"guy,",193.918,193.998
I'm,194.078,194.178
a,194.238,194.278
bad,194.318,194.419
"guy,",194.439,194.519
I'm,194.619,194.719
a,194.779,194.859
bad,194.899,195.179
"guy,",195.199,195.259
I'm,195.279,195.339
a,195.359,195.459
bad,195.499,195.699
"guy,",195.76,195.84
I'm,195.94,196.06
a,196.08,196.14
bad,196.2,196.36
"guy,",196.38,196.46
I'm,196.48,196.64
a,196.66,196.7
bad,196.72,196.86
"guy,",196.9,196.98
I'm,197.061,197.221
a,197.281,197.361
bad,197.381,197.501
"guy,",197.521,197.641
I'm,197.761,197.901
a,197.921,197.941
bad,197.961,198.101
"guy,",198.121,198.201
I'm,198.221,198.321
a,198.402,198.482
bad,198.502,198.582
"guy,",198.602,198.662
I'm,198.682,198.762
I,204.594,204.654
don't,204.674,204.814
know,204.834,204.954
how,205.315,205.415
to,205.435,205.475
love,205.495,205.615
"you,",205.635,205.735
but,205.755,205.935
I,205.955,205.975
can't,206.536,206.696
help,206.756,206.856
loving,206.876,207.056
you,207.536,207.656
I'm,207.917,207.997
"afraid,",208.037,208.177
I'm,208.217,208.337
"afraid,",208.357,208.557
I'm,208.657,208.797
"afraid,",208.817,209.097
I'm,209.117,209.298
"afraid,",209.318,209.798
I'm,209.838,209.998
"afraid,",210.018,210.358
I'm,210.378,210.458
"afraid,",210.479,210.859
I'm,210.879,210.979
"afraid,",210.999,211.159
I'm,211.219,211.339
"afraid,",211.359,211.599
I'm,211.659,211.739
"afraid,",211.759,211.92
I'm,212.1,212.18
"afraid,",212.2,212.36
I'm,212.4,212.5
"afraid,",212.52,212.76
I'm,212.84,212.92
"afraid,",212.94,213.16
I'm,213.181,213.281
"afraid,",213.321,213.521
I'm,213.561,213.681
"afraid,",213.701,213.941
I'm,213.961,214.081
"afraid,",214.141,214.261
I'm,214.341,214.401
"afraid,",214.461,214.822
I'm,214.842,214.962
"afraid,",214.982,215.122
I'm,215.142,215.202
"afraid,",215.302,215.522
I'm,215.602,215.662
"afraid,",215.682,215.903
I'm,215.923,216.023
"afraid,",216.043,216.203
I'm,216.223,216.283
"afraid,",216.303,216.443
I'm,216.503,216.563
"afraid,",216.583,216.863
I'm,216.883,216.983
"afraid,",217.023,217.183
I'm,217.203,217.264
"afraid,",217.284,217.424
I'm,217.444,217.504
"afraid,",217.524,217.664
I'm,217.684,217.784
"afraid,",217.804,218.024
I'm,218.044,218.104
"afraid,",218.144,218.284
I'm,218.304,218.404
"afraid,",218.424,218.705
I'm,218.725,218.845
"afraid,",218.885,219.025
I'm,219.045,219.165
"afraid,",219.185,219.625
I'm,219.645,219.785
"afraid,",219.805,220.146
I'm,220.166,220.246
"afraid,",220.266,220.426
I'm,220.446,220.506
"afraid,",220.526,220.826
I'm,220.886,220.966
"afraid,",220.986,221.146
I'm,221.166,221.266
"afraid,",221.287,221.427
I'm,221.447,221.507
"afraid,",221.527,221.747
I'm,221.767,221.887
"afraid,",221.907,222.087
I'm,222.187,222.307
"afraid,",222.327,222.587
I'm,222.668,222.768
"afraid,",222.808,222.948
I'm,223.108,223.228
"afraid,",223.248,223.468
I'm,223.508,223.588
"afraid,",223.608,223.848
I'm,223.868,223.928
"afraid,",223.948,224.069
I'm,224.089,224.169
"afraid,",224.189,224.309
I'm,224.329,224.429
"afraid,",224.469,224.689
I'm,224.729,224.829
"afraid,",224.849,225.169
I'm,225.209,225.329
"afraid,",225.37,225.51
I'm,225.53,225.65
"afraid,",225.67,225.81
I'm,225.97,226.11
"afraid,",226.13,226.29
I'm,226.31,226.39
"afraid,",226.41,226.65
I'm,226.851,226.911
"afraid,",226.931,227.191
I'm,227.271,227.371
"afraid,",227.391,227.551
I'm,227.611,227.751
"afraid,",227.771,228.011
