word,start_time,end_time
Sorti,39.893,40.113
el,40.133,40.193
que,40.213,40.353
"surti,",40.433,40.754
per,40.794,40.914
què,40.954,41.094
no?,41.134,41.314
Jo,41.494,41.594
ho,41.614,41.674
faré.,41.714,42.375
La,42.435,42.515
base,42.555,42.915
farà,42.975,43.155
la,43.195,43.296
"resta,",43.376,43.916
rimes,44.056,44.316
simples,44.376,44.817
conservant,44.857,45.337
el,45.377,45.457
pes.,45.517,45.998
Però,46.058,46.218
"no,",46.278,46.578
de,46.638,46.738
res,46.798,46.978
serveix,47.058,47.399
si,47.439,47.519
no,47.539,47.599
hi,47.639,47.719
fots,47.779,47.979
l'ànima.,48.019,48.72
Tot,48.8,48.96
i,48.98,49.0
la,49.02,49.1
posteriori,49.14,49.721
prevalent,49.781,50.241
és,50.381,50.481
el,50.521,50.621
cor,50.701,50.861
"fresc,",50.921,51.502
sense,51.562,51.822
importar,51.862,52.242
el,52.262,52.303
que,52.323,52.423
passarà.,52.483,52.983
"Paranoia,",53.043,54.084
el,54.124,54.244
petit,54.304,54.604
del,54.624,54.744
"petit,",54.804,55.285
no,55.345,55.405
liat,55.465,55.845
com,55.865,55.985
el,56.025,56.085
de,56.126,56.186
la,56.206,56.306
purt.,56.366,56.646
Allò,56.766,57.186
que,57.226,57.326
tingui,57.366,57.566
el,57.606,57.667
meu,57.707,57.807
abast,57.867,58.147
no,58.207,58.287
l'atur?,58.327,59.147
Massa,59.207,59.408
inversió,59.448,59.808
en,59.848,59.968
mi,60.028,60.268
i,60.288,60.308
al,60.368,60.448
final,60.488,60.768
tampoc,60.808,61.249
tangible.,61.329,62.349
"No,",62.429,62.81
però,62.89,63.07
et,63.11,63.17
dic,63.27,63.51
jo.,63.61,64.03
"Dic,",64.15,64.37
"dic,",64.411,64.611
dic.,64.671,65.091
Si,65.171,65.311
no,65.351,65.411
és,65.451,65.491
que,65.531,65.631
coneix,65.671,65.951
amb,65.991,66.072
"tu,",66.132,66.292
"no,",66.352,66.612
"no,",66.672,66.892
no.,66.952,67.432
Sóc,67.492,67.652
una,67.712,67.833
floba,67.913,68.293
"pusta,",68.373,68.713
robusta,68.773,69.233
i,69.273,69.293
m'enredo,69.333,69.754
per,69.774,69.894
allà,69.914,70.094
on,70.154,70.234
em,70.274,70.374
deixen,70.434,70.834
les,70.874,70.974
escletxes,71.034,71.575
d'aquells,71.615,71.915
que,71.935,72.035
pateixen,72.095,72.615
com,72.695,72.896
sóc.,72.936,73.656
"Ah,",73.736,74.336
defensar-me,74.396,75.077
i,75.097,75.137
cultivar-me,75.177,75.757
si,75.797,75.897
puc.,75.957,76.478
Les,76.518,76.638
estones,76.698,77.198
que,77.238,77.318
em,77.338,77.418
deixa,77.458,77.738
la,77.778,77.818
inèrcia,77.878,78.259
que,78.299,78.379
et,78.419,78.499
manté,78.539,78.879
poruc.,78.939,79.559
Jo,79.68,79.78
li,79.8,79.9
clavo,79.94,80.24
les,80.28,80.42
dents,80.48,80.94
i,80.96,80.98
entre,81.02,81.24
d'altres,81.281,81.681
que,81.721,81.821
me,81.841,81.921
les,81.961,82.121
fumo.,82.181,82.781
Però,82.841,83.062
"bueno,",83.102,83.742
algo,83.802,84.022
bo,84.062,84.182
de,84.202,84.302
tant,84.342,84.482
en,84.522,84.602
tant,84.683,84.943
surt.,85.023,85.263
S'hi,85.503,85.785
poden,85.845,86.208
jugar,86.228,86.329
amb,86.349,86.45
"estics,",86.47,86.993
yeah.,87.175,87.316
