word,start_time,end_time
check,113.143,113.263
out,113.283,113.423
your,113.463,113.583
newest,113.643,113.924
"page,",113.944,114.144
you,114.184,114.344
not,114.364,114.584
poppin',114.604,114.905
Now,114.925,115.065
gas,115.085,115.325
"out,",115.425,115.565
now,115.605,115.826
you,115.886,116.066
not,116.146,116.266
hoppin',116.326,116.827
I,119.81,119.91
got,119.95,120.07
a,120.09,120.15
computer,120.17,120.611
geek,120.631,120.811
white,120.871,121.051
boy,121.091,121.271
to,121.311,121.371
go,121.431,121.551
to,121.571,121.671
John,121.712,122.192
Hopkins,122.272,122.672
One,123.133,123.253
Bitcoin,123.293,123.753
worth,123.773,125.014
"$8,000",0.0,0.0
Let's,125.274,125.474
get,125.514,125.755
it!,125.835,125.915
So,125.955,126.075
I,126.135,126.215
went,126.275,126.435
to,126.475,126.615
"Vendor,",126.655,127.015
two,127.035,127.176
"rounds,",127.236,127.436
bought,127.456,127.736
product,127.836,128.356
and,128.416,128.497
flip,128.657,129.097
it,129.237,129.317
He,129.357,129.477
just,129.497,129.617
needed,129.677,129.898
a,129.978,130.078
drop,130.118,130.318
addict,130.458,130.698
for,130.738,130.858
what,130.878,130.998
he,131.018,131.118
want,131.158,131.379
shippin',131.399,131.939
It,132.059,132.159
wasn't,132.259,132.78
a,132.84,132.94
"scam,",132.96,133.2
he,133.26,133.36
read,133.4,133.56
the,133.58,133.7
forms,133.74,133.961
before,134.201,134.341
he,134.361,134.441
made,134.481,134.621
a,134.661,134.741
decision,134.761,135.582
Until,135.722,135.942
he,135.962,136.062
ran,136.102,136.282
into,136.342,136.542
his,136.582,136.703
man,136.783,136.963
Splitter,137.003,138.504
With,138.564,139.004
the,139.044,139.124
raps,139.184,139.365
and,139.545,139.605
the,139.665,139.825
"Bitcoin,",139.865,140.365
we,140.405,140.545
could,140.565,140.665
make,140.686,140.846
a,140.866,140.986
"million,",141.026,141.766
kid,141.786,142.026
Get,142.047,142.207
a,142.287,142.327
dose,142.367,142.547
of,142.607,142.687
"me,",142.707,142.767
that's,142.807,142.967
how,142.987,143.107
the,143.127,143.227
medicine,143.267,143.628
heal,143.648,143.848
ya,143.868,143.968
