word,start_time,end_time
the,23.458,23.578
war,23.618,23.999
But,24.059,24.299
if,24.359,24.399
you,24.419,24.699
don't,24.759,24.879
pay,24.919,25.06
for,25.1,25.16
"it,",25.22,25.36
you're,25.38,25.66
droppin',25.68,25.92
a,25.94,25.96
dick,26.02,26.181
on,26.321,26.441
the,26.541,26.661
top,26.721,26.861
of,26.901,26.981
the,27.021,27.141
coast,27.161,27.562
of,27.762,27.802
New,27.822,27.882
York,27.902,28.022
Now,28.062,28.242
you,28.342,28.462
start,28.482,28.723
payin',28.743,29.183
"cash,",29.363,29.563
stop,29.703,29.924
off,29.964,30.064
the,30.184,30.484
"cash,",30.704,30.985
you,31.325,31.425
ain't,31.465,31.585
got,31.625,31.785
none,31.825,32.045
of,32.105,32.266
them,32.486,32.706
It's,32.966,33.186
gon',33.206,33.346
be,33.366,33.447
a,33.507,33.547
long,33.567,33.787
"day,",33.827,34.527
it's,34.768,34.948
gon',34.988,35.128
be,35.148,35.248
a,35.288,35.328
long,35.348,35.548
night,35.588,35.829
Might,36.709,36.889
be,36.909,37.03
a,37.07,37.11
long,37.13,37.35
"flight,",37.37,38.09
if,38.471,38.531
I,38.611,38.671
"DSV,",38.711,39.371
have,40.232,40.332
to,40.352,40.452
deal,40.472,40.593
a,40.613,40.653
false,40.713,40.893
night,40.933,41.173
I'ma,41.493,42.214
put,42.234,42.394
it,42.434,42.494
all,42.554,42.674
"down,",42.714,42.874
yeah,42.954,43.215
"Yeah,",49.148,49.348
we,49.368,49.448
doin',49.468,49.588
it,49.668,49.768
"proper,",49.808,50.248
y'all,50.288,50.549
Shout-out,51.149,51.529
to,51.589,51.789
"you,",51.809,51.969
bro,52.069,52.269
Shout-out,52.849,53.189
to,53.209,53.349
everyone,53.409,53.59
that's,53.61,53.87
droppin',53.91,54.21
Oreos,54.29,54.63
on,54.73,54.81
their,54.83,55.09
computer,55.11,55.59
up,55.61,55.71
to,55.73,55.83
a,55.91,55.99
"million,",56.03,56.47
"uh,",56.49,56.57
yeah,56.671,56.991
"Oreos,",57.011,57.291
"Oreos,",57.411,57.511
"Oreos,",57.651,57.771
"Oreos,",57.891,58.171
"Oreos,",58.311,58.431
"Oreos,",58.551,58.691
"Oreos,",58.711,58.871
"Oreos,",58.991,59.311
"Oreos,",59.431,59.551
"Oreos,",59.632,59.752
"Oreos,",59.772,59.992
"Oreos,",60.092,60.212
"Oreos,",60.332,60.452
"Oreos,",60.532,60.852
"Oreos,",60.972,61.092
"Oreos,",61.212,61.332
"Oreos,",61.432,61.712
"Oreos,",61.852,61.972
"Oreos,",62.112,62.272
"Oreos,",62.292,62.412
"Oreos,",62.452,62.632
"Oreos,",62.753,62.873
"Oreos,",62.993,63.113
"Oreos,",63.193,63.473
"Oreos,",63.633,63.753
"Oreos,",63.773,63.993
"Oreos,",64.013,64.213
"Oreos,",64.313,64.513
"Oreos,",64.533,64.633
"Oreos,",64.753,64.893
"Oreos,",64.973,65.113
"Oreos,",65.133,65.293
"Oreos,",65.413,65.553
"Oreos,",65.653,65.934
"Oreos,",66.074,66.194
"Oreos,",66.294,66.414
"Oreos,",66.534,66.674
"Oreos,",66.754,67.074
"Oreos,",67.194,67.314
"Oreos,",67.454,67.574
"Oreos,",67.654,67.774
"Oreos,",67.894,67.994
"Oreos,",68.094,68.214
"Oreos,",68.334,68.654
"Oreos,",68.674,68.835
"Oreos,",68.975,69.095
"Oreos,",69.215,69.515
"Oreos,",69.595,69.755
"Oreos,",69.875,69.995
"Oreos,",70.115,70.415
"Oreos,",70.435,70.635
"Oreos,",70.655,70.875
"Oreos,",70.975,71.315
"Oreos,",72.676,73.016
"Oreos,",73.116,73.316
"Oreos,",73.456,73.596
"Oreos,",73.816,73.956
"Oreos,",73.996,74.536
"Oreos,",74.636,75.157
"Oreos,",75.197,75.337
Oreos,75.457,75.737
Too,81.071,81.653
many,81.773,82.053
to,82.133,82.294
"name,",82.314,82.634
man,82.695,82.835
I'm,83.015,83.155
out,83.196,83.276
