word,start_time,end_time
時,0.0,0.0
代,81.574,81.894
的,81.894,82.495
喧,82.495,83.776
囂,0.0,0.0
不,83.776,84.016
想,84.016,84.377
起,84.377,84.497
的,84.497,84.937
號,0.0,0.0
角,84.937,85.237
他,85.237,85.878
們,0.0,0.0
總,0.0,0.0
知,85.878,86.198
道,86.198,86.378
是,86.378,86.498
我,86.498,86.759
們,0.0,0.0
的,86.759,87.339
暗,87.339,88.901
號,0.0,0.0
爬,88.901,89.101
到,89.101,89.221
什,89.221,89.541
麼,0.0,0.0
山,89.541,90.142
爬,90.142,90.442
到,90.442,90.462
微,90.462,90.782
風,0.0,0.0
山,90.782,91.403
你,91.403,91.683
我,91.683,92.003
皆,92.003,92.264
是,92.264,92.624
不,92.624,92.944
一,92.944,93.124
般,93.124,93.505
再,93.505,93.685
到,93.685,94.165
長,0.0,0.0
華,0.0,0.0
灘,0.0,0.0
瀾,0.0,0.0
開,0.0,0.0
遍,94.165,94.466
山,94.466,96.307
巒,0.0,0.0
不,96.307,96.928
再,96.928,97.208
會,0.0,0.0
有,97.208,97.528
遺,0.0,0.0
憾,97.528,98.689
爬,98.689,98.91
到,98.91,99.03
什,99.03,99.35
麼,0.0,0.0
山,99.35,99.971
爬,99.971,100.171
到,100.171,100.311
微,100.311,100.611
風,0.0,0.0
山,100.611,101.192
路,101.192,101.492
人,101.492,101.812
高,101.812,102.113
速,102.113,102.433
不,102.433,102.733
勝,0.0,0.0
寒,102.733,103.334
再,103.334,103.494
到,103.494,103.514
煙,0.0,0.0
霧,0.0,0.0
瀟,0.0,0.0
灑,0.0,0.0
他,107.31,107.53
那,107.53,107.75
是,107.75,108.691
河,108.691,108.811
山,108.811,108.831
他,108.831,108.991
那,108.991,110.011
未,110.011,110.171
不,110.171,110.351
散,110.351,110.951
你,110.951,111.232
我,111.232,111.572
前,111.572,111.832
世,111.832,112.172
不,112.172,112.492
一,112.492,112.652
般,112.652,113.052
山,113.052,113.232
高,113.232,113.372
山,113.372,113.712
滑,113.712,114.013
灿,114.013,114.333
烂,114.333,114.613
海,114.613,114.933
边,114.933,115.233
山,115.233,115.573
乱,115.573,116.013
不,116.013,116.133
怕,116.133,116.473
会,116.473,116.774
有,116.774,117.094
遗,117.094,117.494
憾,117.494,118.314
他,118.314,118.514
那,118.514,118.614
是,118.614,118.734
河,118.734,119.495
山,119.495,119.515
他,119.515,119.675
那,119.675,119.815
未,119.815,119.975
不,119.975,120.135
散,120.135,120.775
路,120.775,121.115
人,121.115,121.355
到,121.355,121.675
处,121.675,121.975
不,121.975,122.296
善,122.296,122.456
叹,122.456,122.476
