word,start_time,end_time
bae-bae,46.938,47.378
never,47.398,47.659
hurt,47.699,47.859
nobody.,47.879,48.639
Still,48.659,48.819
got,48.879,49.039
smoke,49.099,49.339
at,49.499,49.579
bae-bae,49.599,50.04
"party,",50.08,50.42
still,50.6,50.82
got,50.84,51.06
"jokes,",51.1,51.46
I,51.52,51.58
maintain,51.62,52.06
calm,52.1,52.36
or,52.4,52.481
gobby,52.501,52.781
in,52.881,52.941
the,52.961,53.081
middle,53.101,53.301
of,53.381,53.461
a,53.521,53.561
man,53.601,53.821
and,53.881,53.941
a,54.021,54.061
monster.,54.101,54.461
Jekyll,54.621,54.881
and,54.921,54.982
the,55.022,55.102
Hyde,55.142,55.342
with,55.362,55.462
the,55.502,55.582
heckle,55.622,55.842
and,55.882,55.962
the,55.982,56.082
"rye,",56.122,56.282
we,56.302,56.382
can,56.402,56.542
make,56.562,56.662
a,56.742,56.762
little,56.802,57.022
shine,57.062,57.342
going,57.362,57.643
good,57.663,57.803
for,57.843,58.043
a,58.063,58.083
darkie.,58.123,58.563
We,58.863,58.963
ain't,58.983,59.084
"animals,",59.204,59.424
we,59.484,59.604
ain't,59.624,59.764
no,59.784,59.825
entertainment,59.885,60.405
These,60.606,60.746
ain't,60.766,60.866
"cameras,",60.886,61.086
little,61.106,61.246
windows,61.266,61.487
to,61.507,61.627
an,61.707,61.827
invisible,61.907,62.368
zoo,62.388,62.608
They,62.648,62.748
fill,62.788,62.969
us,62.989,63.049
with,63.089,63.249
Ritalin,63.289,63.509
and,63.589,63.67
put,63.69,63.91
the,63.95,64.03
Ritalin,64.05,64.451
in,64.471,64.611
a,64.631,64.651
queue,64.711,65.031
I,74.684,74.804
got,74.844,74.964
the,74.984,75.084
covers,75.104,75.365
all,75.445,75.605
down,75.645,75.825
in,75.885,75.985
the,76.005,76.145
"tomb,",76.165,76.405
tell,76.465,76.626
him,76.646,76.726
to,76.746,76.846
get,76.866,77.006
them,77.026,77.106
out,77.186,77.266
and,77.286,77.346
put,77.366,77.506
them,77.526,77.606
back,77.646,77.827
where,77.847,77.947
they,77.967,78.087
shoot.,78.147,78.407
Ain't,78.847,78.948
so,78.968,79.148
"great,",79.188,79.368
you,79.408,79.508
break,79.548,79.768
this,79.788,79.908
place,79.928,80.148
brittle.,80.169,80.369
Pass,80.409,80.689
this,80.829,80.929
past,80.949,81.029
the,81.069,81.169
"master,",81.189,81.51
platinum,81.53,81.93
ain't,81.95,82.09
vittle.,82.13,82.37
Cabaret,82.41,82.811
batter,82.851,83.151
has,83.171,83.331
the,83.371,83.471
knack,83.491,83.671
to,83.691,83.832
train,83.852,84.112
kittles.,84.152,84.332
Give,84.352,84.472
him,84.512,84.572
chicken,84.612,84.872
noodle,84.892,85.093
"soup,",85.113,85.313
or,85.373,85.453
just,85.473,85.573
throw,85.593,85.733
it,85.773,85.873
in,85.933,86.033
his,86.093,86.534
giddles.,86.654,87.074
20,0.0,0.0
bucks,87.154,87.575
makes,87.615,87.835
my,87.875,88.095
papi,88.155,88.515
need,88.535,88.635
two,88.655,88.836
smiles.,88.856,89.096
I,89.216,89.356
don't,89.396,89.596
know,89.636,89.816
your,89.877,90.077
papi,90.137,90.617
"needs,",90.657,90.877
so,90.897,91.098
climb,91.118,91.398
up.,91.498,91.598
Your,91.878,92.058
cabbage,92.098,92.539
"weed,",92.579,92.699
you,92.739,92.859
gettin',92.879,93.099
"money,",93.119,93.26
eatin',93.28,93.58
"gummies,",93.6,93.82
keepin',93.84,94.1
abs,94.421,94.821
"Smokey,",95.021,96.022
"Gladdy,",96.042,96.663
"Chokey,",97.103,97.544
monkey,97.564,97.764
on,97.784,97.884
my,97.984,98.044
back,98.084,98.325
screen,98.345,98.585
Put,98.625,98.725
him,98.765,98.825
on,98.885,98.965
the,98.985,99.085
ground,99.125,99.306
with,99.346,99.446
a,99.526,99.566
"pound,",99.586,99.846
you,99.866,99.946
a,100.006,100.066
savage,100.086,100.447
Hard,100.507,100.707
to,100.747,100.847
see,100.867,101.067
a,101.087,101.107
queen,101.127,101.248
when,101.268,101.388
you,101.408,101.548
lookin',101.568,101.828
for,101.848,102.028
a,102.048,102.068
bad,102.128,102.829
bitch,102.889,103.129
I,103.149,103.169
ain't,103.31,103.47
sick,103.51,103.61
of,103.69,103.79
my,103.93,104.09
dad's,104.15,104.471
"bitch,",104.531,104.811
I,104.891,104.971
thought,104.991,105.191
she,105.212,105.312
was,105.332,105.472
cute,105.572,105.752
I,105.772,105.792
ain't,106.192,106.453
gon',106.513,106.673
take,106.713,106.853
his,106.913,107.073
"dope,",107.113,107.534
just,107.614,107.814
show,107.834,108.074
"love,",108.134,108.395
love's,108.695,108.915
in,108.975,109.015
the,109.035,109.155
disco,109.175,109.536
Sniff,109.556,109.856
those,109.896,110.096
"drugs,",110.136,110.497
drugs,110.697,110.917
is,110.957,111.037
in,111.097,111.177
the,111.197,111.318
code,111.378,111.618
Don't,111.658,111.838
grow,111.878,112.078
"none,",112.138,112.359
none,112.399,112.519
of,112.559,112.639
us,112.679,112.819
got,112.879,112.999
a,113.059,113.119
diploma,113.139,114.0
"Hustle,",115.121,115.721
livin',115.741,115.921
on,115.942,115.982
the,116.022,116.122
"run,",116.162,116.442
we,116.482,116.602
always,116.702,116.862
move,116.922,117.182
fast,117.222,117.482
and,117.542,117.622
masters,117.642,118.082
walk,118.142,118.623
Watch,118.663,118.903
my,118.943,119.023
"zooms,",119.063,119.423
put,119.463,119.603
a,119.623,119.643
mask,119.663,119.863
"on,",119.963,120.123
"lusty,",120.163,120.563
"crazy,",120.623,121.104
brazen,121.164,121.604
animals,121.804,122.944
That,123.385,123.565
man,123.625,123.845
on,123.945,124.105
"dust,",124.125,124.325
shoot,124.685,124.805
"him,",124.865,125.005
noodle,125.105,125.245
so,125.345,125.385
they,125.405,125.585
won't,125.605,125.785
grow,125.826,126.026
sons,126.086,126.426
Gucci,126.766,127.206
full,127.246,127.506
of,127.566,127.626
no-no,127.666,128.066
"drugs,",128.086,128.327
liquor,128.567,128.827
"store,",128.847,129.007
liquor,129.027,129.187
"store,",129.207,129.327
gun,129.347,129.547
"store,",129.567,129.707
well,129.727,129.827
that's,129.867,130.107
for,130.167,130.467
us,130.547,131.048
Probably,131.608,131.928
over,131.948,132.188
"here,",132.228,132.368
it,132.448,132.508
ain't,132.548,132.648
hard,132.688,132.788
for,132.808,132.868
you,132.888,132.968
to,132.988,133.128
"see,",133.168,133.329
but,133.349,133.409
it's,133.429,133.569
hard,133.609,133.749
for,133.769,133.849
you,133.869,133.949
to,133.969,134.089
hear,134.109,134.329
I,134.349,134.409
don't,134.569,134.789
give,134.809,135.029
a,135.049,135.069
"fuck,",135.129,135.329
long,135.349,135.489
as,135.549,135.629
y'all,135.669,135.85
be,135.89,135.99
"aware,",136.01,136.37
and,136.39,136.47
with,136.49,136.59
this,136.65,136.85
my,136.91,137.09
conscience,137.15,137.69
clear,137.71,137.93
