word,start_time,end_time
not,145.906,146.247
a,146.467,146.587
different,146.607,146.867
"person,",146.887,147.047
I'm,147.067,147.127
not,147.147,147.207
a,147.227,147.247
different,147.267,147.548
"person,",147.648,147.788
I'm,147.808,147.888
not,147.908,147.968
a,147.988,148.048
different,148.068,148.288
"person,",148.308,148.508
I'm,148.549,148.609
not,148.629,148.689
a,148.709,148.749
different,148.769,148.989
"person,",149.069,149.229
I'm,149.249,149.309
not,149.349,149.409
a,149.429,149.449
different,149.509,149.71
"person,",149.73,149.85
I'm,149.87,149.97
not,150.03,150.09
a,150.15,150.19
different,150.21,150.51
"person,",150.53,150.79
I'm,150.85,150.931
not,150.951,151.011
a,151.031,151.091
different,151.151,151.491
"person,",151.511,151.631
I'm,151.651,151.711
not,151.731,151.791
a,151.811,151.831
different,151.891,152.332
"person,",152.352,152.472
I'm,152.492,152.552
not,152.612,152.672
a,152.692,152.712
different,152.752,153.052
"person,",153.072,153.233
I'm,153.293,153.353
not,153.373,153.453
a,153.473,153.493
different,153.533,153.753
"person,",153.773,153.913
I'm,153.933,154.013
not,154.033,154.173
a,154.193,154.213
different,154.233,154.514
"person,",154.534,154.694
I'm,154.754,154.814
not,154.834,154.894
a,154.914,154.934
different,154.994,155.234
"person,",155.254,155.414
I'm,155.474,155.534
not,155.595,155.655
a,155.675,155.695
different,155.715,155.935
"person,",155.955,156.135
You,156.395,156.755
know,156.775,156.955
I'm,157.115,157.255
going,157.315,158.015
to,158.035,158.255
get,158.375,158.876
"there,",159.636,160.076
I'm,160.316,160.416
going,160.596,161.096
to,161.116,161.436
find,161.476,162.016
my,162.296,162.376
"way,",162.916,163.097
I'm,163.197,163.597
going,163.777,164.477
to,164.657,164.897
find,164.937,165.217
my,165.277,165.637
"way,",165.857,165.977
I'm,166.317,166.417
going,166.497,166.857
to,166.917,167.077
find,167.317,167.758
my,167.818,168.658
"way,",169.418,170.138
I'm,170.398,170.558
going,170.638,171.578
to,171.638,172.159
find,172.219,172.539
my,172.639,173.979
"way,",174.059,174.219
I'm,174.879,175.439
going,176.219,176.459
to,176.52,176.68
find,176.78,177.26
my,177.3,177.52
"way,",177.54,178.06
It,183.789,183.869
won't,183.889,184.149
get,184.209,184.45
"out,",184.47,184.69
it,184.71,184.75
won't,184.77,184.93
get,184.97,185.09
"out,",185.11,185.17
it,185.19,185.23
won't,185.27,185.43
get,185.45,185.55
"out,",185.591,185.671
it,185.691,185.731
won't,185.751,185.931
get,185.971,186.071
"out,",186.091,186.191
it,186.211,186.331
won't,186.351,186.491
get,186.531,186.591
"out,",186.751,186.811
it,186.872,186.972
won't,186.992,187.172
get,187.192,187.272
"out,",187.372,187.452
it,187.592,187.692
won't,187.732,187.912
get,187.932,188.012
"out,",188.032,188.133
it,188.153,188.213
won't,188.233,188.333
get,188.353,188.453
"out,",188.473,188.533
it,188.573,188.673
won't,188.713,188.893
get,188.913,189.033
"out,",189.053,189.173
it,189.213,189.293
won't,189.314,189.754
get,189.794,189.914
"out,",189.994,190.074
it,190.174,190.274
won't,190.314,190.454
get,190.534,190.615
"out,",190.635,190.695
it,190.715,190.755
won't,190.775,190.915
get,190.935,191.075
"out,",191.095,191.155
it,191.215,191.255
won't,191.275,191.475
get,191.515,191.655
"out,",191.675,191.755
it,191.796,191.876
won't,191.916,192.096
get,192.116,192.276
"out,",192.296,192.356
it,192.376,192.416
won't,192.436,192.536
get,192.556,192.616
"out,",192.656,192.736
it,192.836,192.916
won't,192.956,193.117
get,193.137,193.297
"out,",193.377,193.517
it,193.577,193.617
won't,193.637,193.757
get,193.797,193.897
"out,",193.957,194.037
it,194.177,194.257
won't,194.298,194.438
get,194.458,194.518
"out,",194.598,194.698
it,194.718,194.758
won't,194.778,194.898
get,194.918,195.018
"out,",195.038,195.158
it,195.178,195.258
won't,195.278,195.438
get,195.478,195.619
"out,",195.699,195.779
it,195.799,195.959
won't,196.019,196.279
get,196.399,196.599
"out,",196.619,196.679
it,196.699,196.739
won't,196.76,196.98
get,197.0,197.06
"out,",197.1,197.16
it,197.22,197.32
won't,197.4,197.74
get,197.82,197.98
"out,",198.081,198.161
it,198.181,198.221
won't,198.241,198.401
get,198.421,198.541
"out,",198.581,198.681
it,198.701,198.741
won't,198.761,198.901
get,198.921,199.081
"out,",199.101,199.161
it,199.181,199.221
won't,199.302,199.562
get,199.782,199.842
"out,",199.862,199.922
it,200.002,200.062
won't,200.102,200.262
get,200.302,200.462
"out,",200.503,200.563
it,200.683,200.843
won't,200.883,201.063
get,201.103,201.223
"out,",201.263,201.483
it,201.623,201.703
won't,201.724,201.864
get,201.884,202.004
"out,",202.044,202.124
it,202.164,202.304
won't,202.324,202.464
get,202.524,202.664
"out,",202.684,202.784
it,202.944,203.005
won't,203.025,203.125
get,203.145,203.325
"out,",203.365,203.485
it,203.505,203.625
won't,203.645,203.805
get,203.865,203.925
"out,",203.985,204.105
it,204.125,204.165
won't,204.185,204.446
get,204.466,204.586
"out,",204.606,204.726
it,204.826,204.886
won't,204.946,205.106
get,205.146,205.246
"out,",205.406,205.607
it,205.687,205.747
won't,205.807,206.287
get,206.307,206.487
"out,",207.268,207.488
it,207.508,207.548
won't,208.389,208.549
get,208.589,208.689
"out,",208.749,208.849
it,208.869,208.909
won't,208.929,209.029
get,209.049,209.109
"out,",209.129,209.21
it,209.27,209.39
won,209.47,209.55
A,218.587,218.727
well-owned,218.747,219.448
device,219.468,220.108
In,221.569,221.93
an,222.13,222.35
absence,222.49,222.951
chamber,223.031,223.791
Stabbed,224.892,225.673
before,225.693,226.053
their,226.073,226.273
feet,226.353,226.613
Stabbed,228.335,228.835
with,228.915,229.095
their,229.156,229.436
shooting,229.656,230.216
eyes,230.316,230.657
But,230.737,231.097
they,231.177,231.898
just,232.078,232.538
can't,232.578,232.939
kill,233.279,234.7
them,234.78,235.12
I,235.22,235.341
"remember,",235.441,236.381
I,236.662,236.842
remember,237.022,237.923
Running,237.983,238.543
from,238.623,238.883
the,238.923,239.104
noise,239.144,239.704
As,239.784,240.004
we,240.044,240.545
found,240.825,241.085
the,241.105,241.225
bathroom,241.245,241.826
slide,241.966,242.286
To,242.306,242.446
the,242.486,242.706
place,242.726,242.967
I,243.007,243.087
wanted,243.127,243.887
to,243.907,244.048
go,244.108,244.248
You,247.691,248.211
watch,248.331,248.611
as,248.651,248.731
the,248.771,248.911
sun,248.991,249.251
"sets,",249.271,249.732
and,249.812,249.912
you,250.092,250.192
"know,",250.212,250.952
the,250.992,251.112
day,251.192,251.412
is,251.472,251.512
coming,251.612,252.232
to,252.252,252.472
an,252.612,252.692
end.,252.813,252.953
You,253.093,253.193
sit,253.393,253.473
down,253.493,253.573
and,254.513,254.593
think,254.633,254.813
about,254.833,255.093
your,255.213,255.293
"life,",255.313,255.393
and,255.433,255.553
all,255.793,255.853
the,255.873,255.933
things,255.953,256.194
you've,256.554,256.674
never,256.694,256.834
thought,257.094,257.454
about.,257.474,257.654
I,257.694,257.714
"know,",257.734,257.854
I,257.894,257.914
"know,",257.934,258.034
I,258.054,258.074
"know,",258.114,258.354
I,258.554,258.574
"know,",258.594,258.734
I,258.774,258.854
"know,",258.874,258.954
I,258.974,259.074
"know,",259.094,259.194
I,259.214,259.234
"know,",259.254,259.394
I,259.615,259.675
"know,",259.755,259.915
I,259.935,259.955
"know,",259.995,260.095
I,260.275,260.295
"know,",260.315,260.435
I,260.455,260.475
"know,",260.495,260.615
I,260.675,260.695
"know,",260.715,260.795
I,260.815,260.855
"know,",260.875,261.015
I,261.135,261.235
"know,",261.455,261.575
I,261.615,261.695
"know,",261.715,261.915
I,261.955,262.055
"know,",262.095,262.355
I,262.375,262.395
"know,",262.415,262.555
I,262.635,262.655
"know,",262.675,262.795
I,262.815,262.836
"know,",262.856,263.036
I,263.076,263.216
"know,",263.256,263.416
I,263.476,263.556
"know,",263.596,263.796
I,263.936,264.016
"know,",264.036,264.116
I,264.136,264.156
"know,",264.196,264.296
I,264.316,264.336
"know,",264.356,264.436
I,264.456,264.496
"know,",264.556,264.736
I,264.776,264.796
"know,",264.816,264.976
I,264.996,265.016
"know,",265.036,265.156
I,265.176,265.196
"know,",265.256,265.376
I,265.576,265.596
"know,",265.616,265.696
I,265.716,265.736
"know,",265.756,265.896
I,265.916,265.936
"know,",265.956,266.036
I,266.076,266.096
"know,",266.116,266.197
I,266.317,266.357
"know,",266.377,266.517
I,266.537,266.557
"know,",266.697,266.817
I,266.917,266.977
"know,",266.997,267.337
I,267.397,267.437
"know,",267.457,267.717
I,267.837,267.857
"know,",267.877,268.017
I,268.037,268.057
"know,",268.097,268.257
I,268.377,268.397
"know,",268.417,268.657
I,268.777,268.877
"know,",268.937,269.057
I,269.097,269.197
"know,",269.217,269.457
I,269.517,269.618
"know,",269.638,269.838
I,269.978,270.058
"know,",270.078,270.198
I,270.218,270.238
"know,",270.258,270.398
I,270.598,270.638
"know,",270.658,270.978
I,271.038,271.078
"know,",271.118,271.238
I,271.258,271.278
"know,",271.298,271.378
I,271.418,271.438
"know,",271.458,271.558
I,271.578,271.658
"know,",271.698,271.818
I,271.838,271.858
"know,",271.878,272.038
I,272.058,272.078
"know,",272.098,272.258
I,272.318,272.418
"know,",272.498,272.598
I,272.658,272.758
"know,",272.778,272.919
I,272.939,272.959
"know,",272.979,273.159
I,273.179,273.219
"know,",273.239,273.339
I,273.399,273.419
"know,",273.439,273.539
I,273.559,273.579
"know,",273.599,273.699
I,273.719,273.739
"know,",273.759,273.899
I,273.999,274.019
"know,",274.039,274.119
I,274.139,274.159
"know,",274.179,274.259
I,274.279,274.299
"know,",274.319,274.399
I,274.419,274.439
"know,",274.459,274.579
I,281.189,283.25
don't,283.41,284.331
know.,284.931,286.592
I,286.772,286.852
don't,286.892,287.973
know.,288.153,289.294
uh,310.575,310.996
I,337.383,338.024
love,338.264,338.924
you.,339.045,339.445
I,364.347,365.828
don't,366.369,367.449
know.,367.529,368.85
